2025-12-10T18:17:03.185Z [debug]: Order 5768497791211 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:04.018Z [debug]: Order 5769341206763 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:04.018Z [debug]: Order 5769345040619 (Date: 2024-06-02): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.019Z [debug]: Order 5769353232619 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.019Z [debug]: Order 5769358475499 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.182Z [debug]: Order 5769375088875 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:04.183Z [debug]: Order 5769380298987 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.183Z [debug]: Order 5769391440107 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.183Z [debug]: Order 5769407791339 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.184Z [debug]: Order 5769415885035 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.184Z [debug]: Order 5769419423979 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.184Z [debug]: Order 5769429057771 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:04.184Z [debug]: Order 5769429123307 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.345Z [debug]: Order 5769458450667 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:04.507Z [debug]: Order 5769488924907 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments, manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.508Z [debug]: Order 5769521365227 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.508Z [debug]: Order 5769528213739 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:04.508Z [debug]: Order 5769564258539 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.508Z [debug]: Order 5769585623275 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:04.508Z [debug]: Order 5769619767531 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:04.671Z [debug]: Order 5769692184811 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:04.672Z [debug]: Order 5769716564203 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:04.672Z [debug]: Order 5769722036459 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
