2025-12-10T18:15:52.420Z [debug]: Order 5644565905643 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:53.664Z [debug]: Order 5645225427179 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.823Z [debug]: Order 5645240402155 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:53.976Z [debug]: Order 5645241286891 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:54.129Z [debug]: Order 5645256032491 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:54.130Z [debug]: Order 5645260947691 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:54.278Z [debug]: Order 5645261930731 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:54.279Z [debug]: Order 5645276086507 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:54.279Z [debug]: Order 5645293781227 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:54.279Z [debug]: Order 5645297058027 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:54.279Z [debug]: Order 5645298139371 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:54.279Z [debug]: Order 5645354238187 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:54.279Z [debug]: Order 5645356925163 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:54.279Z [debug]: Order 5645380878571 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:54.279Z [debug]: Order 5645391593707 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD), Cashfree Payments] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:54.279Z [debug]: Order 5645425115371 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:54.430Z [debug]: Order 5645436518635 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:54.431Z [debug]: Order 5645476069611 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:54.431Z [debug]: Order 5645502054635 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:54.431Z [debug]: Order 5645516505323 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:54.431Z [debug]: Order 5645521977579 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
