2025-12-10T18:14:48.011Z [debug]: Order 5568741441771 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:48.627Z [debug]: Order 5572779901163 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.782Z [debug]: Order 5572807721195 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.782Z [debug]: Order 5572856807659 (Date: 2023-12-28): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.782Z [debug]: Order 5572877877483 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.783Z [debug]: Order 5573004329195 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.783Z [debug]: Order 5573131960555 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.783Z [debug]: Order 5573133598955 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.783Z [debug]: Order 5573171708139 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.783Z [debug]: Order 5573403541739 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.784Z [debug]: Order 5573410226411 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.784Z [debug]: Order 5573476876523 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.784Z [debug]: Order 5573478777067 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.785Z [debug]: Order 5573680136427 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.946Z [debug]: Order 5573683806443 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:48.947Z [debug]: Order 5573884412139 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.947Z [debug]: Order 5574082035947 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.947Z [debug]: Order 5574302892267 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.947Z [debug]: Order 5574387597547 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.947Z [debug]: Order 5574451233003 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:49.106Z [debug]: Order 5574480888043 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:49.107Z [debug]: Order 5574484492523 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:49.107Z [debug]: Order 5574622249195 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:49.108Z [debug]: Order 5574622380267 (Date: 2023-12-28): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:49.108Z [debug]: Order 5574625165547 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:49.108Z [debug]: Order 5574724976875 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:49.108Z [debug]: Order 5574775636203 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:49.109Z [debug]: Order 5574838747371 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:49.109Z [debug]: Order 5575547093227 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:49.109Z [debug]: Order 5575552467179 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
